measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Percent,1994,0.0155674001296,0.017098601182,0.0140381106406
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Number,1994,156950065.693,183573352.709,136666135.06
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Percent,1994,0.0623806993953,0.073710734039,0.0545127590299
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Number,1994,15521355.115,25413684.0116,8541052.00786
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Percent,1994,0.00616020208236,0.00974211175738,0.00336977037546
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Number,1994,183385569.947,197244331.462,168610806.5
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Percent,1994,0.0728882906823,0.0800790614243,0.0661740672358
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Number,1994,5089561.21782,7578050.64127,3249772.35347
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Percent,1994,0.00201244735236,0.00289603310835,0.00136746654253
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Number,1994,3190986.13198,4730648.4762,2096306.20315
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Percent,1994,0.00126185374299,0.00179327506487,0.000854642029746
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Number,1994,29134553.4727,33027808.9594,23719377.6009
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Percent,1994,0.0115849554284,0.013470268744,0.00945315619923
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Number,1994,8001825.37928,10200133.512,5758182.86635
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Percent,1994,0.00318288994468,0.00414810846026,0.00227078365035
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Number,1994,647424.476888,910662.122419,456797.960279
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Percent,1994,0.000257282162555,0.000360121687101,0.000181918239692
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Number,1994,12926330.6326,23140314.8341,6434289.62421
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Percent,1994,0.00514572936994,0.00928300433549,0.00250906712451
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Number,1994,18000461.5945,22365599.0098,10608428.3788
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Percent,1994,0.00714989249704,0.00921171014681,0.0042162908942
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Number,1994,66499035.4156,128644880.016,26572630.3856
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Percent,1994,0.026405349393,0.0495540318099,0.0103982002455
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,African trypanosomiasis,Number,1991,924386.405104,1454831.40915,443845.97551
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,African trypanosomiasis,Percent,1991,0.000376845196265,0.000585925185852,0.000178379637365
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Schistosomiasis,Number,1991,2111054.96753,3378187.20068,1332776.97688
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Schistosomiasis,Percent,1991,0.000856895164833,0.00133433527634,0.000561135183048
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cysticercosis,Number,1991,496728.914565,621094.936486,374536.859524
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cysticercosis,Percent,1991,0.000201887604038,0.000243896777044,0.000156437764167
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cystic echinococcosis,Number,1991,307482.934136,380957.748025,238841.10157
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cystic echinococcosis,Percent,1991,0.000124887586793,0.000152275345151,9.92895069995e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lymphatic filariasis,Number,1991,1632728.08501,2997186.02891,728464.832831
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lymphatic filariasis,Percent,1991,0.000661457826204,0.00117260428543,0.000301632845382
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Onchocerciasis,Number,1991,1414793.73359,2247129.05343,783139.431054
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Onchocerciasis,Percent,1991,0.000573659062623,0.00087557719629,0.000337589554198
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Trachoma,Number,1991,231740.228001,302423.809873,156718.677667
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Trachoma,Percent,1991,9.40017149696e-05,0.000119250664009,6.64977012871e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Dengue,Number,1991,881861.442622,1406518.78661,314691.066494
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Dengue,Percent,1991,0.000359599468593,0.000573597614814,0.000125994676109
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Yellow fever,Number,1991,638658.545257,1702731.25674,147417.838786
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Yellow fever,Percent,1991,0.000260388210076,0.000698768794658,6.10621568738e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Rabies,Number,1991,2877293.57702,3741811.50534,1982653.55267
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Rabies,Percent,1991,0.0011722313942,0.00157537979534,0.000808511754166
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal nematode infections,Number,1991,6837083.24233,10551539.4731,4529944.32891
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal nematode infections,Percent,1991,0.0027743496911,0.00416107059971,0.00188380716689
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Food-borne trematodiases,Number,1991,1404514.42879,2710882.20872,639913.878157
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Food-borne trematodiases,Percent,1991,0.000570072440186,0.00108880677568,0.000255027680057
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other neglected tropical diseases,Number,1991,3317035.35269,4384948.09822,2585878.34846
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other neglected tropical diseases,Percent,1991,0.00134945529065,0.00180303531774,0.00104581799208
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1991,2078475.78733,2649030.19207,1620409.53425
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1991,0.000847056501194,0.00110038993676,0.000654272631715
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1991,24667896.2563,30459879.1044,19492899.3917
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1991,0.0100433312124,0.0126668337155,0.00790502116562
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1991,47111.1549597,66085.1477636,29967.2418708
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1991,1.92002926381e-05,2.74924156092e-05,1.19984626131e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Ebola,Number,1994,2174.75798068,2744.00505243,1617.53433289
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Ebola,Percent,1994,8.64808263673e-07,1.10624497961e-06,6.48169224024e-07
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Zika virus,Number,1994,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Zika virus,Percent,1994,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Guinea worm disease,Number,1994,5916.31116968,7891.30047722,4207.81364896
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Guinea worm disease,Percent,1994,2.33932438968e-06,2.96908394368e-06,1.75280553259e-06
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Food-borne trematodiases,Number,1993,1406026.40775,2607390.45522,678355.261391
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Food-borne trematodiases,Percent,1993,0.000566974229144,0.00104340271445,0.000268663089579
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other neglected tropical diseases,Number,1993,3318678.6582,4406898.14217,2572159.21075
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other neglected tropical diseases,Percent,1993,0.00134167622931,0.00180423874238,0.00104451952768
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1993,2033016.66623,2600591.99419,1589705.24743
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1993,0.000823284950723,0.00107153556976,0.000640315065906
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1993,24857822.4785,30381858.8709,19728674.9493
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1993,0.010057113303,0.012534579829,0.00795092782131
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Number,1994,1256532.07595,1450985.21293,1101553.19969
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Percent,1994,0.00049897671058,0.000557730972336,0.000434196633498
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Number,1994,65928598.2203,80722765.3379,52012985.0392
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Percent,1994,0.0262105745647,0.0320681489084,0.0200404674973
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Number,1994,284367.148889,304500.261682,264295.547269
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Percent,1994,0.000112937956859,0.000119060905335,0.000106571675691
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Number,1994,1703098.37329,2589717.34101,1036964.54752
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Percent,1994,0.000677238227641,0.00105315253098,0.000422049826486
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1993,69171.0314769,94361.4510649,44048.1973979
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1993,2.80134612832e-05,3.86839614357e-05,1.75889959105e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Number,1993,66384873.6332,70733758.1128,62852994.8816
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Percent,1993,0.026865897227,0.0284427365205,0.0251385711183
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Number,1993,32354603.3726,35849990.1957,29817081.2656
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Percent,1993,0.0130943567382,0.0144815125094,0.0117707150298
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Number,1993,161026718.788,188352643.535,138111535.026
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Percent,1993,0.0651796944685,0.076741840204,0.0559470709273
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Number,1993,15544112.1988,25385647.9728,8657966.07158
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Percent,1993,0.00628369770534,0.00995625314121,0.00352783012404
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Number,1993,187912087.245,203362768.116,171861362.728
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Percent,1993,0.0760610677683,0.0834720844039,0.0684992637809
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Number,1993,5031795.32601,7498367.97739,3232969.22034
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Percent,1993,0.00202673096706,0.00292243657962,0.00138102268256
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Number,1993,3170833.79894,4708293.53293,2093980.31952
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Percent,1993,0.0012771984191,0.00182180010156,0.000865532855266
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Number,1993,29516838.7077,33717135.0968,23914472.429
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Percent,1993,0.0119528710393,0.0138095467285,0.00969264016959
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Number,1993,7983770.84003,10311834.9512,5705665.08701
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Percent,1993,0.00323361436942,0.00423604059396,0.00226800320192
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Number,1993,677171.2477,887432.958698,488648.264905
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Percent,1993,0.000274136691413,0.000353242376466,0.000191043612272
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Number,1993,13177183.4116,24217457.2806,6111610.34491
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Percent,1993,0.00533736351232,0.00953390670201,0.0023714190289
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Number,1993,19209483.1005,23906833.4659,11407996.1838
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Percent,1993,0.00777036206716,0.00990771333384,0.00460980841123
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Number,1993,68818157.9933,132695402.402,27760867.5492
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Percent,1993,0.0278162549552,0.0521250057791,0.010859092097
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Number,1993,1269961.21728,1432880.32316,1104825.53456
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Percent,1993,0.000513567177253,0.000567797756079,0.000448976735446
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Number,1993,64831846.2367,77448465.0521,51924596.003
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Percent,1993,0.0262454334537,0.0312595303263,0.0212678540573
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Number,1993,291174.851565,313005.494734,270192.946818
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Percent,1993,0.000117765104578,0.000124053918502,0.000111184783727
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Number,1993,2144813.46094,3224341.00564,1304321.07062
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Percent,1993,0.000868610507313,0.00138027192774,0.000538644610342
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Number,1992,66813023.2919,71250406.0843,63123257.6358
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Percent,1992,0.0272379463693,0.0289352506416,0.0254121659685
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Number,1992,26235061.7134,29301989.3151,24017039.3776
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Percent,1992,0.0106959839534,0.0119012119031,0.00955845861464
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Number,1992,165745922.421,193729753.881,142552414.704
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Percent,1992,0.0675829174793,0.0798979484042,0.0584963227321
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Number,1992,15616396.213,25400512.3331,8510462.2051
